stg_qtickets_api_orders,0,0,2025-11-09T21:49:33Z
stg_qtickets_api_clients,0,0,2025-11-09T21:49:33Z
stg_qtickets_api_events,0,0,2025-11-09T21:49:33Z
stg_qtickets_api_seats,0,0,2025-11-09T21:49:33Z
stg_qtickets_api_barcodes,0,0,2025-11-09T21:49:33Z
fact_qtickets_orders,0,0,2025-11-09T21:49:33Z
fact_qtickets_tickets,0,0,2025-11-09T21:49:33Z
fact_qtickets_events,0,0,2025-11-09T21:49:33Z
fact_qtickets_revenue,0,0,2025-11-09T21:49:33Z
meta_job_runs,0,0,2025-11-09T21:49:33Z
